year,month,day,hour,min,sec,ms,anchor,distance,dirX,dirY,dirZ
2021,12,30,01,27,07,2520,ANCHOR_5, 2.1686985, -0.78774124, -0.24208567, -0.5664435
2021,12,30,01,27,07,4520,ANCHOR_8, 1.9249674, 0.06541809, 0.8220681, -0.56561863
2021,12,30,01,27,07,4520,ANCHOR_6, 3.3115075, -0.8184576, -0.0682029, -0.57050467
2021,12,30,01,27,07,4520,ANCHOR_7, 1.9390576, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,07,4520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,07,4520,ANCHOR_0, 4.421939, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,07,4520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,07,4520,ANCHOR_5, 2.1171343, -0.7735657, 0.029170597, -0.63304436
2021,12,30,01,27,07,6520,ANCHOR_8, 1.89229, 0.18574195, 0.81013393, -0.5560422
2021,12,30,01,27,07,6520,ANCHOR_6, 3.3070107, -0.8184576, -0.0682029, -0.57050467
2021,12,30,01,27,07,6520,ANCHOR_7, 1.929764, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,07,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,07,6520,ANCHOR_0, 4.0235147, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,07,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,07,6520,ANCHOR_5, 2.0562766, -0.7735657, 0.029170597, -0.63304436
2021,12,30,01,27,07,8520,ANCHOR_8, 1.8455224, 0.28502887, 0.77854615, -0.5591283
2021,12,30,01,27,07,8520,ANCHOR_6, 3.2461526, -0.8184576, -0.0682029, -0.57050467
2021,12,30,01,27,07,8520,ANCHOR_7, 1.929764, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,07,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,07,8520,ANCHOR_0, 4.206388, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,07,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,07,8520,ANCHOR_5, 2.0889537, -0.7735657, 0.029170597, -0.63304436
2021,12,30,01,27,08,0520,ANCHOR_8, 1.7798678, 0.35904676, 0.7648959, -0.5348081
2021,12,30,01,27,08,0520,ANCHOR_6, 3.2179723, -0.8184576, -0.0682029, -0.57050467
2021,12,30,01,27,08,0520,ANCHOR_7, 2.23885, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,08,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,08,0520,ANCHOR_0, 4.154824, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,08,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,08,0520,ANCHOR_5, 2.0188024, -0.8116438, 0.11543415, -0.5726337
2021,12,30,01,27,08,2520,ANCHOR_8, 1.7423937, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,08,2520,ANCHOR_6, 3.128934, -0.8184576, -0.0682029, -0.57050467
2021,12,30,01,27,08,2520,ANCHOR_7, 2.2061727, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,08,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,08,2520,ANCHOR_0, 4.1173496, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,08,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,08,2520,ANCHOR_5, 1.9579445, -0.7801255, 0.14283726, -0.60909915
2021,12,30,01,27,08,4520,ANCHOR_8, 1.6206781, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,08,4520,ANCHOR_6, 3.0680761, -0.79458386, 0.42650908, -0.43211862
2021,12,30,01,27,08,4520,ANCHOR_7, 1.9954185, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,08,4520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,08,4520,ANCHOR_0, 4.224975, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,08,4520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,08,4520,ANCHOR_5, 1.9813284, -0.7801255, 0.14283726, -0.60909915
2021,12,30,01,27,08,6510,ANCHOR_8, 1.5457299, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,08,6510,ANCHOR_6, 3.0866632, -0.7225777, 0.49410558, -0.48346785
2021,12,30,01,27,08,6510,ANCHOR_7, 2.0235991, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,08,6510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,08,6510,ANCHOR_0, 4.2156816, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,08,6510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,08,6510,ANCHOR_5, 1.9999155, -0.7801255, 0.14283726, -0.60909915
2021,12,30,01,27,08,8520,ANCHOR_8, 1.5457299, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,08,8520,ANCHOR_6, 3.0866632, -0.7225777, 0.49410558, -0.48346785
2021,12,30,01,27,08,8520,ANCHOR_7, 2.1123376, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,08,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,08,8520,ANCHOR_0, 4.360781, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,08,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,08,8520,ANCHOR_5, 2.0985472, -0.7801255, 0.14283726, -0.60909915
2021,12,30,01,27,09,0520,ANCHOR_8, 1.5364363, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,09,0520,ANCHOR_6, 2.9415636, -0.58344716, 0.5829571, -0.5654649
2021,12,30,01,27,09,0520,ANCHOR_7, 2.177992, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,09,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,09,0520,ANCHOR_0, 4.3937583, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,09,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,09,0520,ANCHOR_5, 1.9813284, -0.7801255, 0.14283726, -0.60909915
2021,12,30,01,27,09,2520,ANCHOR_8, 1.4333078, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,09,2520,ANCHOR_6, 2.9229765, -0.5368942, 0.5721808, -0.6199627
2021,12,30,01,27,09,2520,ANCHOR_7, 2.23885, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,09,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,09,2520,ANCHOR_0, 4.4264355, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,09,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,09,2520,ANCHOR_5, 1.854816, -0.7801255, 0.14283726, -0.60909915
2021,12,30,01,27,09,4520,ANCHOR_8, 1.3676533, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,09,4520,ANCHOR_6, 2.8339381, -0.5351251, 0.56041646, -0.6321191
2021,12,30,01,27,09,4520,ANCHOR_7, 2.2859175, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,09,4520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,09,4520,ANCHOR_0, 4.478, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,09,4520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,09,4520,ANCHOR_5, 1.9345608, -0.7801255, 0.14283726, -0.60909915
2021,12,30,01,27,09,6520,ANCHOR_8, 1.3676533, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,09,6520,ANCHOR_6, 2.7308095, -0.62006855, 0.40092936, -0.67436683
2021,12,30,01,27,09,6520,ANCHOR_7, 2.8807058, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,09,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,09,6520,ANCHOR_0, 4.5295644, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,09,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,09,6520,ANCHOR_5, 1.7238066, -0.7801255, 0.14283726, -0.60909915
2021,12,30,01,27,09,8520,ANCHOR_8, 1.3676533, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,09,8520,ANCHOR_6, 2.7308095, -0.6236946, 0.44489202, -0.64271
2021,12,30,01,27,09,8520,ANCHOR_7, 2.9979246, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,09,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,09,8520,ANCHOR_0, 4.5061803, 0.7930893, 0.3107305, -0.52388555
2021,12,30,01,27,09,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,09,8520,ANCHOR_5, 1.6908295, -0.7801255, 0.14283726, -0.60909915
2021,12,30,01,27,10,0520,ANCHOR_8, 1.3676533, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,10,0520,ANCHOR_6, 2.7868707, -0.6236946, 0.44489202, -0.64271
2021,12,30,01,27,10,0520,ANCHOR_7, 2.5107617, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,10,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,10,0520,ANCHOR_0, 4.5577445, -0.8122243, -0.22119114, -0.5397834
2021,12,30,01,27,10,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,10,0520,ANCHOR_5, 1.8266355, -0.7801255, 0.14283726, -0.60909915
2021,12,30,01,27,10,2520,ANCHOR_8, 1.3208855, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,10,2520,ANCHOR_6, 2.7493966, -0.63902515, 0.45472318, -0.6203819
2021,12,30,01,27,10,2520,ANCHOR_7, 2.6558614, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,10,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,10,2520,ANCHOR_0, 4.5106773, -0.8122243, -0.22119114, -0.5397834
2021,12,30,01,27,10,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,10,2520,ANCHOR_5, 2.2529404, -0.77826846, 0.3724355, -0.505559
2021,12,30,01,27,10,4510,ANCHOR_8, 1.3583596, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,10,4510,ANCHOR_6, 2.7493966, -0.63902515, 0.45472318, -0.6203819
2021,12,30,01,27,10,4510,ANCHOR_7, 2.6324775, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,10,4510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,10,4510,ANCHOR_0, 4.5247674, -0.8122243, -0.22119114, -0.5397834
2021,12,30,01,27,10,4510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,10,4510,ANCHOR_5, 2.2247598, -0.77826846, 0.3724355, -0.505559
2021,12,30,01,27,10,6520,ANCHOR_8, 1.2600276, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,10,6520,ANCHOR_6, 2.740103, -0.63902515, 0.45472318, -0.6203819
2021,12,30,01,27,10,6520,ANCHOR_7, 2.796464, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,10,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,10,6520,ANCHOR_0, 4.5856256, -0.8122243, -0.22119114, -0.5397834
2021,12,30,01,27,10,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,10,6520,ANCHOR_5, 1.756484, -0.77826846, 0.3724355, -0.505559
2021,12,30,01,27,10,8520,ANCHOR_8, 1.2318472, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,10,8520,ANCHOR_6, 2.7074256, -0.63902515, 0.45472318, -0.6203819
2021,12,30,01,27,10,8520,ANCHOR_7, 2.796464, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,10,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,10,8520,ANCHOR_0, 4.613806, -0.8122243, -0.22119114, -0.5397834
2021,12,30,01,27,10,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,10,8520,ANCHOR_5, 1.5127528, -0.77826846, 0.3724355, -0.505559
2021,12,30,01,27,11,0520,ANCHOR_8, 1.3349758, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,11,0520,ANCHOR_6, 2.393543, -0.71787393, 0.34107962, -0.60689515
2021,12,30,01,27,11,0520,ANCHOR_7, 2.75899, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,11,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,11,0520,ANCHOR_0, 4.646783, -0.8122243, -0.22119114, -0.5397834
2021,12,30,01,27,11,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,11,0520,ANCHOR_5, 1.7987547, -0.77826846, 0.3724355, -0.505559
2021,12,30,01,27,11,2520,ANCHOR_8, 1.1943731, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,11,2520,ANCHOR_6, 2.3137982, -0.5937533, 0.4225218, -0.6847863
2021,12,30,01,27,11,2520,ANCHOR_7, 2.815051, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,11,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,11,2520,ANCHOR_0, 4.632693, -0.8122243, -0.22119114, -0.5397834
2021,12,30,01,27,11,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,11,2520,ANCHOR_5, 1.756484, -0.77826846, 0.3724355, -0.505559
2021,12,30,01,27,11,4520,ANCHOR_8, 1.4518949, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,11,4520,ANCHOR_6, 2.5575294, -0.5442875, 0.4378676, -0.7155579
2021,12,30,01,27,11,4520,ANCHOR_7, 3.2413561, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,11,4520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,11,4520,ANCHOR_0, 4.632693, -0.8122243, -0.22119114, -0.5397834
2021,12,30,01,27,11,4520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,11,4520,ANCHOR_5, 2.06557, -0.77826846, 0.3724355, -0.505559
2021,12,30,01,27,11,6520,ANCHOR_8, 1.4848721, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,11,6520,ANCHOR_6, 2.1171343, -0.5546726, 0.44041717, -0.705954
2021,12,30,01,27,11,6520,ANCHOR_7, 2.9931278, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,11,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,11,6520,ANCHOR_0, 4.6278963, -0.8122243, -0.22119114, -0.5397834
2021,12,30,01,27,11,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,11,6520,ANCHOR_5, 2.0373895, -0.77826846, 0.3724355, -0.505559
2021,12,30,01,27,11,8510,ANCHOR_8, 1.4893689, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,11,8510,ANCHOR_6, 2.0235991, -0.5218397, 0.23807085, -0.8191494
2021,12,30,01,27,11,8510,ANCHOR_7, 3.3912523, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,11,8510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,11,8510,ANCHOR_0, 4.65128, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,11,8510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,11,8510,ANCHOR_5, 2.0562766, -0.77826846, 0.3724355, -0.505559
2021,12,30,01,27,12,0520,ANCHOR_8, 1.4144208, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,12,0520,ANCHOR_6, 1.9954185, -0.5899561, 0.34226045, -0.7313068
2021,12,30,01,27,12,0520,ANCHOR_7, 3.3115075, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,12,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,12,0520,ANCHOR_0, 4.6935506, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,12,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,12,0520,ANCHOR_5, 1.8407257, -0.77826846, 0.3724355, -0.505559
2021,12,30,01,27,12,2510,ANCHOR_8, 1.4941657, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,12,2510,ANCHOR_6, 2.41213, -0.5899561, 0.34226045, -0.7313068
2021,12,30,01,27,12,2510,ANCHOR_7, 3.512968, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,12,2510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,12,2510,ANCHOR_0, 4.7310247, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,12,2510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,12,2510,ANCHOR_5, 1.564317, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,12,4510,ANCHOR_8, 1.6440618, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,12,4510,ANCHOR_6, 1.9345608, -0.6630734, 0.39294058, -0.63712746
2021,12,30,01,27,12,4510,ANCHOR_7, 3.2320626, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,12,4510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,12,4510,ANCHOR_0, 4.8434467, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,12,4510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,12,4510,ANCHOR_5, 1.564317, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,12,6520,ANCHOR_8, 1.6299716, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,12,6520,ANCHOR_6, 1.9345608, -0.6630734, 0.39294058, -0.63712746
2021,12,30,01,27,12,6520,ANCHOR_7, 3.2320626, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,12,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,12,6520,ANCHOR_0, 5.0449076, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,12,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,12,6520,ANCHOR_5, 1.6206781, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,12,8520,ANCHOR_8, 1.7097164, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,12,8520,ANCHOR_6, 1.8596126, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,12,8520,ANCHOR_7, 4.239065, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,12,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,12,8520,ANCHOR_0, 4.951072, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,12,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,12,8520,ANCHOR_5, 1.6206781, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,13,0520,ANCHOR_8, 1.6533554, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,13,0520,ANCHOR_6, 1.8455224, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,13,0520,ANCHOR_7, 4.2297716, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,13,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,13,0520,ANCHOR_0, 4.99784, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,13,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,13,0520,ANCHOR_5, 1.6206781, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,13,2520,ANCHOR_8, 1.7657776, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,13,2520,ANCHOR_6, 1.7612807, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,13,2520,ANCHOR_7, 4.173411, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,13,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,13,2520,ANCHOR_0, 4.9699593, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,13,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,13,2520,ANCHOR_5, 1.6626489, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,13,4520,ANCHOR_8, 1.7891614, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,13,4520,ANCHOR_6, 1.71901, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,13,4520,ANCHOR_7, 4.4498196, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,13,4520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,13,4520,ANCHOR_0, 5.0260205, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,13,4520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,13,4520,ANCHOR_5, 1.6626489, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,13,6520,ANCHOR_8, 1.6956261, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,13,6520,ANCHOR_6, 1.7142133, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,13,6520,ANCHOR_7, 4.2624493, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,13,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,13,6520,ANCHOR_0, 5.0074334, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,13,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,13,6520,ANCHOR_5, 1.71901, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,13,8520,ANCHOR_8, 1.6392652, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,13,8520,ANCHOR_6, 1.7423937, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,13,8520,ANCHOR_7, 3.8832116, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,13,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,13,8520,ANCHOR_0, 5.0823817, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,13,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,13,8520,ANCHOR_5, 1.7331002, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,14,0520,ANCHOR_8, 1.5691137, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,14,0520,ANCHOR_6, 1.756484, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,14,0520,ANCHOR_7, 4.4687066, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,14,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,14,0520,ANCHOR_0, 5.2601585, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,14,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,14,0520,ANCHOR_5, 1.7331002, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,14,2520,ANCHOR_8, 1.5409333, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,14,2520,ANCHOR_6, 1.7657776, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,14,2520,ANCHOR_7, 4.0984626, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,14,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,14,2520,ANCHOR_0, 5.2742486, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,14,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,14,2520,ANCHOR_5, 1.7331002, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,14,4520,ANCHOR_8, 1.526843, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,14,4520,ANCHOR_6, 2.276324, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,14,4520,ANCHOR_7, 4.4078484, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,14,4520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,14,4520,ANCHOR_0, 5.3399034, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,14,4520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,14,4520,ANCHOR_5, 1.7331002, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,14,6520,ANCHOR_8, 1.6017911, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,14,6520,ANCHOR_6, 2.276324, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,14,6520,ANCHOR_7, 4.4078484, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,14,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,14,6520,ANCHOR_0, 5.3914676, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,14,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,14,6520,ANCHOR_5, 1.8781997, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,14,8520,ANCHOR_8, 1.7238066, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,14,8520,ANCHOR_6, 2.276324, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,14,8520,ANCHOR_7, 4.31881, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,14,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,14,8520,ANCHOR_0, 5.443032, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,14,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,14,8520,ANCHOR_5, 1.8781997, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,15,0520,ANCHOR_8, 1.7471905, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,15,0520,ANCHOR_6, 2.2484434, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,15,0520,ANCHOR_7, 4.885418, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,15,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,15,0520,ANCHOR_0, 5.485003, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,15,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,15,0520,ANCHOR_5, 2.3233914, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,15,2520,ANCHOR_8, 1.7471905, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,15,2520,ANCHOR_6, 2.2484434, -0.8119134, 0.3697655, -0.4517412
2021,12,30,01,27,15,2520,ANCHOR_7, 5.0775847, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,15,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,15,2520,ANCHOR_0, 5.709847, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,15,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,15,2520,ANCHOR_5, 2.121931, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,15,4520,ANCHOR_8, 1.7471905, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,15,4520,ANCHOR_6, 2.0421863, -0.7382707, -0.02584438, -0.67400926
2021,12,30,01,27,15,4520,ANCHOR_7, 5.096472, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,15,4520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,15,4520,ANCHOR_0, 5.7988853, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,15,4520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,15,4520,ANCHOR_5, 2.1360214, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,15,6520,ANCHOR_8, 2.0562766, 0.4446247, 0.6975286, -0.5619277
